"CubeId";"bopcapbalq"
"PublishingDate";"2020-12-18 09:00"

"Date";"D0";"D1";"Value"
"2017-Q4";"NP";"US1";"8255.29524731"
"2017-Q4";"NP";"UNP";"4488.64701949"
"2017-Q4";"S";"KD";"-16597.8027946"
"2017-Q4";"S";"D0";"-22852.38947777"
"2017-Q4";"S";"P";"-10736.5382712"
"2017-Q4";"S";"D2";"722.97120251"
"2017-Q4";"S";"UI";"13330.17885492"
"2017-Q4";"S";"W1";"2937.97489694"
"2018-Q1";"NA";"T0";"-13229.89115752"
"2018-Q1";"NA";"T1";"12455.82619018"
"2018-Q1";"NA";"B0";"2751.56923306"
"2018-Q1";"NA";"RE";"5019.19826817"
"2018-Q1";"NA";"K0";"4685.05868895"
"2018-Q1";"NA";"T2";"14254.53548479"
"2018-Q1";"NA";"T25";"5670.1412835"
"2018-Q1";"NA";"KFR";"4127.59916483"
"2018-Q1";"NA";"LFR";"1542.54211868"
"2018-Q1";"NA";"T3";"8584.39420129"
"2018-Q1";"NA";"A";"3867.39420129"
"2018-Q1";"NA";"K1";"4717"
"2018-Q1";"NA";"T4";"-43118.79941788"
"2018-Q1";"NA";"T5";"1264.78128055"
"2018-Q1";"NA";"N0";"-15289.420873"
"2018-Q1";"NA";"T55";"12272.86069991"
"2018-Q1";"NA";"FGB";"14003.78102821"
"2018-Q1";"NA";"OH0";"0.2"
"2018-Q1";"NA";"US0";"4281.14145364"
"2018-Q1";"NA";"T6";"-37395.49523391"
"2018-Q1";"NA";"N1";"-4.8172554"
"2018-Q1";"NA";"T65";"2030.49078136"
"2018-Q1";"NA";"FGK";"2030.49078136"
"2018-Q1";"NA";"OH1";"-5.35"
"2018-Q1";"NA";"US1";"-39415.81875987"
"2018-Q1";"NA";"UNA";"-6988.08546453"
"2018-Q1";"NA";"T7";"3178.54658538"
"2018-Q1";"NA";"G";
"2018-Q1";"NA";"RIWF";"-28.31414141"
"2018-Q1";"NA";"S1";"61.5864758"
"2018-Q1";"NA";"T8";"3102.07060057"
"2018-Q1";"NA";"W0";"3602.97528407"
"2018-Q1";"NA";"BE";"-500.9046835"
"2018-Q1";"NA";"U";"43.20365042"
"2018-Q1";"NP";"T0";"-16828.17556399"
"2018-Q1";"NP";"T1";"-25128.23008992"
"2018-Q1";"NP";"B0";"-32357.08179777"
"2018-Q1";"NP";"RE";"9691.7444901"
"2018-Q1";"NP";"K0";"-2462.89278224"
"2018-Q1";"NP";"T2";"-7478.9681285"
"2018-Q1";"NP";"T25";"1304.0318715"
"2018-Q1";"NP";"KFR";"3456.39453439"
"2018-Q1";"NP";"LFR";"-2152.36266289"
"2018-Q1";"NP";"T3";"-8783"
"2018-Q1";"NP";"A";"-8084"
"2018-Q1";"NP";"K1";"-699"
"2018-Q1";"NP";"T4";"15779.02265443"
"2018-Q1";"NP";"T5";"4321.81008056"
"2018-Q1";"NP";"N0";"-13687.12742625"
"2018-Q1";"NP";"T55";"16119.80017888"
"2018-Q1";"NP";"VGB";"18597.75787664"
"2018-Q1";"NP";"VGK";"-2738.62847527"
"2018-Q1";"NP";"OH0";
"2018-Q1";"NP";"US0";"1889.13732793"
"2018-Q1";"NP";"T6";"9397.81497463"
"2018-Q1";"NP";"N1";
"2018-Q1";"NP";"OH1";"8.36318019"
"2018-Q1";"NP";"US1";"9389.45179444"
"2018-Q1";"NP";"UNP";"2059.39759924"
"2018-Q1";"S";"KD";"4191.3139039"
"2018-Q1";"S";"D0";"37584.0562801"
"2018-Q1";"S";"P";"21733.50361329"
"2018-Q1";"S";"D2";"593.02949744"
"2018-Q1";"S";"UI";"-58897.82207231"
"2018-Q1";"S";"W1";"3178.54658538"
"2018-Q2";"NA";"T0";"-71160.32997781"
"2018-Q2";"NA";"T1";"-22409.45318991"
"2018-Q2";"NA";"B0";"-30805.09567303"
"2018-Q2";"NA";"RE";"5019.19826817"
"2018-Q2";"NA";"K0";"3376.44421496"
"2018-Q2";"NA";"T2";"-15425.90072349"
"2018-Q2";"NA";"T25";"-9040.42547954"
"2018-Q2";"NA";"KFR";"-1561.27358473"
"2018-Q2";"NA";"LFR";"-7479.15189481"
"2018-Q2";"NA";"T3";"-6385.47524394"
"2018-Q2";"NA";"A";"-5192.47524394"
"2018-Q2";"NA";"K1";"-1193"
"2018-Q2";"NA";"T4";"-35954.36100002"
"2018-Q2";"NA";"T5";"6894.61371339"
"2018-Q2";"NA";"N0";"5088.46533196"
"2018-Q2";"NA";"T55";"7575.92428917"
"2018-Q2";"NA";"FGB";"5853.07652431"
"2018-Q2";"NA";"OH0";"-0.53"
"2018-Q2";"NA";"US0";"-5769.24590774"
"2018-Q2";"NA";"T6";"-37750.61370743"
"2018-Q2";"NA";"N1";"-12.18465323"
"2018-Q2";"NA";"T65";"-8715.1752929"
"2018-Q2";"NA";"FGK";"-8715.1752929"
"2018-Q2";"NA";"OH1";"23.63"
"2018-Q2";"NA";"US1";"-29046.8837613"
"2018-Q2";"NA";"UNA";"-5098.36100598"
"2018-Q2";"NA";"T7";"2629.38493561"
"2018-Q2";"NA";"G";
"2018-Q2";"NA";"RIWF";"211.00781243"
"2018-Q2";"NA";"S1";"1.60757032"
"2018-Q2";"NA";"T8";"2456.68829311"
"2018-Q2";"NA";"W0";"-8324.97268747"
"2018-Q2";"NA";"BE";"10781.66098058"
"2018-Q2";"NA";"U";"-39.91874024"
"2018-Q2";"NP";"T0";"-72531.87820803"
"2018-Q2";"NP";"T1";"-38559.62428526"
"2018-Q2";"NP";"B0";"-13071.13321013"
"2018-Q2";"NP";"RE";"11809.14955329"
"2018-Q2";"NP";"K0";"-37297.64062842"
"2018-Q2";"NP";"T2";"-1496.00088249"
"2018-Q2";"NP";"T25";"-1619.00088249"
"2018-Q2";"NP";"KFR";"-2240.64096666"
"2018-Q2";"NP";"LFR";"621.64008417"
"2018-Q2";"NP";"T3";"123"
"2018-Q2";"NP";"A";"-382"
"2018-Q2";"NP";"K1";"505"
"2018-Q2";"NP";"T4";"-32476.25304028"
"2018-Q2";"NP";"T5";"-22563.8987187"
"2018-Q2";"NP";"N0";"-1227.93570191"
"2018-Q2";"NP";"T55";"-20267.17346461"
"2018-Q2";"NP";"VGB";"-15350.33813991"
"2018-Q2";"NP";"VGK";"-5091.41001338"
"2018-Q2";"NP";"OH0";
"2018-Q2";"NP";"US0";"-1068.78955218"
"2018-Q2";"NP";"T6";"-14283.50101792"
"2018-Q2";"NP";"N1";
"2018-Q2";"NP";"OH1";"12.95682004"
"2018-Q2";"NP";"US1";"-14296.45783796"
"2018-Q2";"NP";"UNP";"4371.14669634"
"2018-Q2";"S";"KD";"2396.83677827"
"2018-Q2";"S";"D0";"16150.17109535"
"2018-Q2";"S";"P";"-13929.899841"
"2018-Q2";"S";"D2";"1025.28854804"
"2018-Q2";"S";"UI";"-3478.10795974"
"2018-Q2";"S";"W1";"2629.38493561"
"2018-Q3";"NA";"T0";"-22481.8458464"
"2018-Q3";"NA";"T1";"5038.94863657"
"2018-Q3";"NA";"B0";"-22298.94647759"
"2018-Q3";"NA";"RE";"5019.19826817"
"2018-Q3";"NA";"K0";"22318.696846"
"2018-Q3";"NA";"T2";"-875.4965269"
"2018-Q3";"NA";"T25";"839.60692175"
"2018-Q3";"NA";"KFR";"-3369.48633871"
"2018-Q3";"NA";"LFR";"4209.09326045"
"2018-Q3";"NA";"T3";"-1715.10344865"
"2018-Q3";"NA";"A";"-1258.10344865"
"2018-Q3";"NA";"K1";"-457"
"2018-Q3";"NA";"T4";"-31527.01726841"
"2018-Q3";"NA";"T5";"-25744.04050643"
"2018-Q3";"NA";"N0";"-11580.31166547"
"2018-Q3";"NA";"T55";"-19323.05566551"
"2018-Q3";"NA";"FGB";"-20347.65727269"
"2018-Q3";"NA";"OH0";"1.03"
"2018-Q3";"NA";"US0";"5158.29682455"
"2018-Q3";"NA";"T6";"-3342.06074748"
"2018-Q3";"NA";"N1";"77.20533262"
"2018-Q3";"NA";"T65";"-269.76641169"
"2018-Q3";"NA";"FGK";"-269.76641169"
"2018-Q3";"NA";"OH1";"15.39"
"2018-Q3";"NA";"US1";"-3164.88966842"
"2018-Q3";"NA";"UNA";"-2440.91601449"
"2018-Q3";"NA";"T7";"4881.71931234"
"2018-Q3";"NA";"G";
"2018-Q3";"NA";"RIWF";"-28.44374682"
"2018-Q3";"NA";"S1";"-36.3694988"
"2018-Q3";"NA";"T8";"4961.61443064"
"2018-Q3";"NA";"W0";"1893.79327534"
"2018-Q3";"NA";"BE";"3067.8211553"
"2018-Q3";"NA";"U";"-15.08187269"
"2018-Q3";"NP";"T0";"-66744.06419942"
"2018-Q3";"NP";"T1";"-28706.08653691"
"2018-Q3";"NP";"B0";"-24722.72914428"
"2018-Q3";"NP";"RE";"11364.92264938"
"2018-Q3";"NP";"K0";"-15348.28004201"
"2018-Q3";"NP";"T2";"-8157.15082188"
"2018-Q3";"NP";"T25";"-3943.15082188"
"2018-Q3";"NP";"KFR";"-3810.78951435"
"2018-Q3";"NP";"LFR";"-132.36130754"
"2018-Q3";"NP";"T3";"-4214"
"2018-Q3";"NP";"A";"-3257"
"2018-Q3";"NP";"K1";"-957"
"2018-Q3";"NP";"T4";"-29880.82684063"
"2018-Q3";"NP";"T5";"-33539.45782761"
"2018-Q3";"NP";"N0";"-6990.88991686"
"2018-Q3";"NP";"T55";"-26301.12486988"
"2018-Q3";"NP";"VGB";"-19651.09593476"
"2018-Q3";"NP";"VGK";"-7069.11398385"
"2018-Q3";"NP";"OH0";
"2018-Q3";"NP";"US0";"-247.44304087"
"2018-Q3";"NP";"T6";"513.37292483"
"2018-Q3";"NP";"N1";
"2018-Q3";"NP";"OH1";"-5.44166047"
"2018-Q3";"NP";"US1";"518.81458529"
"2018-Q3";"NP";"UNP";"3145.25806216"
"2018-Q3";"S";"KD";"45283.37298531"
"2018-Q3";"S";"D0";"33745.03517348"
"2018-Q3";"S";"P";"7281.65429498"
"2018-Q3";"S";"D2";"1021.15463229"
"2018-Q3";"S";"UI";"-1646.19042778"
"2018-Q3";"S";"W1";"4881.71931234"
"2018-Q4";"NA";"T0";"-30483.56092927"
"2018-Q4";"NA";"T1";"-30054.22769256"
"2018-Q4";"NA";"B0";"5210.70769514"
"2018-Q4";"NA";"RE";"5019.19826817"
"2018-Q4";"NA";"K0";"-40284.13365587"
"2018-Q4";"NA";"T2";"-10347.83437798"
"2018-Q4";"NA";"T25";"-4136.32699762"
"2018-Q4";"NA";"KFR";"3245.95234034"
"2018-Q4";"NA";"LFR";"-7382.27933796"
"2018-Q4";"NA";"T3";"-6211.50738036"
"2018-Q4";"NA";"A";"-2030.50738036"
"2018-Q4";"NA";"K1";"-4181"
"2018-Q4";"NA";"T4";"7129.46420305"
"2018-Q4";"NA";"T5";"7498.47798474"
"2018-Q4";"NA";"N0";"11578.81287634"
"2018-Q4";"NA";"T55";"290.28674484"
"2018-Q4";"NA";"FGB";"-4879.23072543"
"2018-Q4";"NA";"OH0";"0"
"2018-Q4";"NA";"US0";"-4370.62163644"
"2018-Q4";"NA";"T6";"3793.01768214"
"2018-Q4";"NA";"N1";"-7.95828419"
"2018-Q4";"NA";"T65";"-6818.2673018"
"2018-Q4";"NA";"FGK";"-6818.2673018"
"2018-Q4";"NA";"OH1";"-338.05"
"2018-Q4";"NA";"US1";"10957.29326812"
"2018-Q4";"NA";"UNA";"-4162.03146383"
"2018-Q4";"NA";"T7";"2789.03693822"
"2018-Q4";"NA";"G";
"2018-Q4";"NA";"RIWF";"185.88172094"
"2018-Q4";"NA";"S1";"1.90872902"
"2018-Q4";"NA";"T8";"2571.04801712"
"2018-Q4";"NA";"W0";"908.94414757"
"2018-Q4";"NA";"BE";"1662.10386955"
"2018-Q4";"NA";"U";"30.19847114"
"2018-Q4";"NP";"T0";"-45248.31434193"
"2018-Q4";"NP";"T1";"-51907.06683708"
"2018-Q4";"NP";"B0";"-37777.79015967"
"2018-Q4";"NP";"RE";"8247.10314724"
"2018-Q4";"NP";"K0";"-22376.37982465"
"2018-Q4";"NP";"T2";"-5260.35818369"
"2018-Q4";"NP";"T25";"-217.58620783"
"2018-Q4";"NP";"KFR";"281.23259143"
"2018-Q4";"NP";"LFR";"-498.81879927"
"2018-Q4";"NP";"T3";"-5042.77197586"
"2018-Q4";"NP";"A";"-2365.77197586"
"2018-Q4";"NP";"K1";"-2677"
"2018-Q4";"NP";"T4";"11919.11067883"
"2018-Q4";"NP";"T5";"780.89646424"
"2018-Q4";"NP";"N0";"-6779.7021034"
"2018-Q4";"NP";"T55";"6935.25859593"
"2018-Q4";"NP";"VGB";"7932.63244092"
"2018-Q4";"NP";"VGK";"-866.24671253"
"2018-Q4";"NP";"OH0";
"2018-Q4";"NP";"US0";"625.33997171"
"2018-Q4";"NP";"T6";"7895.87342776"
"2018-Q4";"NP";"N1";
"2018-Q4";"NP";"OH1";"-70.70525138"
"2018-Q4";"NP";"US1";"7966.57867914"
"2018-Q4";"NP";"UNP";"3242.34078683"
"2018-Q4";"S";"KD";"16266.21427397"
"2018-Q4";"S";"D0";"21852.83914451"
"2018-Q4";"S";"P";"-5087.47619429"
"2018-Q4";"S";"D2";"1501.46086131"
"2018-Q4";"S";"UI";"-4789.64647579"
"2018-Q4";"S";"W1";"2789.03693822"
"2019-Q1";"NA";"T0";"-26094.5330318"
"2019-Q1";"NA";"T1";"-3756.71511417"
"2019-Q1";"NA";"B0";"-11667.80148274"
"2019-Q1";"NA";"RE";"4856.53864215"
"2019-Q1";"NA";"K0";"3054.54772642"
"2019-Q1";"NA";"T2";"2596.8567309"
"2019-Q1";"NA";"T25";"11161.33148763"
"2019-Q1";"NA";"KFR";"241.5130655"
"2019-Q1";"NA";"LFR";"10919.81842213"
"2019-Q1";"NA";"T3";"-8564.47475673"
"2019-Q1";"NA";"A";"-3564.47475673"
"2019-Q1";"NA";"K1";"-5000"
"2019-Q1";"NA";"T4";"-27215.79195477"
"2019-Q1";"NA";"T5";"-10838.39555068"
"2019-Q1";"NA";"N0";"-23787.6703565"
"2019-Q1";"NA";"T55";"7446.44474674"
"2019-Q1";"NA";"FGB";"6708.81795395"
"2019-Q1";"NA";"OH0";"0.4"
"2019-Q1";"NA";"US0";"5502.43005907"
"2019-Q1";"NA";"T6";"-14008.54012256"
"2019-Q1";"NA";"N1";"-6.22466093"
"2019-Q1";"NA";"T65";"608.13381528"
"2019-Q1";"NA";"FGK";"608.13381528"
"2019-Q1";"NA";"OH1";"11.63"
"2019-Q1";"NA";"US1";"-14622.07927691"
"2019-Q1";"NA";"UNA";"-2368.85628153"
"2019-Q1";"NA";"T7";"2281.11730624"
"2019-Q1";"NA";"G";
"2019-Q1";"NA";"RIWF";"-23.33094212"
"2019-Q1";"NA";"S1";"2.44764582"
"2019-Q1";"NA";"T8";"2366.79565104"
"2019-Q1";"NA";"W0";"-2410.02982841"
"2019-Q1";"NA";"BE";"4776.82547945"
"2019-Q1";"NA";"U";"-64.7950485"
"2019-Q1";"NP";"T0";"-21642.68095744"
"2019-Q1";"NP";"T1";"136.61248894"
"2019-Q1";"NP";"B0";"-13278.07444948"
"2019-Q1";"NP";"RE";"5918.26344779"
"2019-Q1";"NP";"K0";"7496.42349062"
"2019-Q1";"NP";"T2";"-5160.62159576"
"2019-Q1";"NP";"T25";"224.37840424"
"2019-Q1";"NP";"KFR";"-578.47864273"
"2019-Q1";"NP";"LFR";"802.85704698"
"2019-Q1";"NP";"T3";"-5385"
"2019-Q1";"NP";"A";"-5826"
"2019-Q1";"NP";"K1";"441"
"2019-Q1";"NP";"T4";"-16618.67185062"
"2019-Q1";"NP";"T5";"-23370.88484661"
"2019-Q1";"NP";"N0";"-21963.83912406"
"2019-Q1";"NP";"T55";"-2042.34949486"
"2019-Q1";"NP";"VGB";"3875.66077549"
"2019-Q1";"NP";"VGK";"-7342.06111709"
"2019-Q1";"NP";"OH0";
"2019-Q1";"NP";"US0";"635.30377231"
"2019-Q1";"NP";"T6";"5285.21829387"
"2019-Q1";"NP";"N1";
"2019-Q1";"NP";"OH1";"10.42980855"
"2019-Q1";"NP";"US1";"5274.78848532"
"2019-Q1";"NP";"UNP";"1466.99470213"
"2019-Q1";"S";"KD";"-3348.13049723"
"2019-Q1";"S";"D0";"-3893.3276031"
"2019-Q1";"S";"P";"7757.47832665"
"2019-Q1";"S";"D2";"1103.72157714"
"2019-Q1";"S";"UI";"-10597.12010416"
"2019-Q1";"S";"W1";"2281.11730624"
"2019-Q2";"NA";"T0";"12782.82433811"
"2019-Q2";"NA";"T1";"-4395.66845359"
"2019-Q2";"NA";"B0";"1480.64962408"
"2019-Q2";"NA";"RE";"4856.53864215"
"2019-Q2";"NA";"K0";"-10732.85671982"
"2019-Q2";"NA";"T2";"-1879.66096506"
"2019-Q2";"NA";"T25";"2353.95832221"
"2019-Q2";"NA";"KFR";"1815.61098431"
"2019-Q2";"NA";"LFR";"538.3473379"
"2019-Q2";"NA";"T3";"-4233.61928727"
"2019-Q2";"NA";"A";"-1962.61928727"
"2019-Q2";"NA";"K1";"-2271"
"2019-Q2";"NA";"T4";"16436.84188792"
"2019-Q2";"NA";"T5";"2398.00432505"
"2019-Q2";"NA";"N0";"6985.70690369"
"2019-Q2";"NA";"T55";"-1313.4428042"
"2019-Q2";"NA";"FGB";"-1782.10896748"
"2019-Q2";"NA";"OH0";"-1.71"
"2019-Q2";"NA";"US0";"-3272.54977443"
"2019-Q2";"NA";"T6";"11767.74001252"
"2019-Q2";"NA";"N1";"-4.49711692"
"2019-Q2";"NA";"T65";"2231.70096925"
"2019-Q2";"NA";"FGK";"2231.70096925"
"2019-Q2";"NA";"OH1";"7.794"
"2019-Q2";"NA";"US1";"9532.74216019"
"2019-Q2";"NA";"UNA";"2271.09755034"
"2019-Q2";"NA";"T7";"2621.31186884"
"2019-Q2";"NA";"G";
"2019-Q2";"NA";"RIWF";"50.18025647"
"2019-Q2";"NA";"S1";"2.56293008"
"2019-Q2";"NA";"T8";"2591.48257132"
"2019-Q2";"NA";"W0";"-12549.9785809"
"2019-Q2";"NA";"BE";"15141.46115222"
"2019-Q2";"NA";"U";"-22.91388903"
"2019-Q2";"NP";"T0";"2816.64988887"
"2019-Q2";"NP";"T1";"-6190.27706062"
"2019-Q2";"NP";"B0";"-32088.43351972"
"2019-Q2";"NP";"RE";"8408.38407747"
"2019-Q2";"NP";"K0";"17489.77238163"
"2019-Q2";"NP";"T2";"7857.25944806"
"2019-Q2";"NP";"T25";"-217.74055194"
"2019-Q2";"NP";"KFR";"1948.74883909"
"2019-Q2";"NP";"LFR";"-2166.48939103"
"2019-Q2";"NP";"T3";"8075"
"2019-Q2";"NP";"A";"7621"
"2019-Q2";"NP";"K1";"454"
"2019-Q2";"NP";"T4";"1149.66750143"
"2019-Q2";"NP";"T5";"-7793.85544026"
"2019-Q2";"NP";"N0";"10435.81612454"
"2019-Q2";"NP";"T55";"-18248.77794213"
"2019-Q2";"NP";"VGB";"-13398.66155841"
"2019-Q2";"NP";"VGK";"-4885.70097009"
"2019-Q2";"NP";"OH0";
"2019-Q2";"NP";"US0";"19.10637732"
"2019-Q2";"NP";"T6";"4213.42840386"
"2019-Q2";"NP";"N1";
"2019-Q2";"NP";"OH1";"10.14888603"
"2019-Q2";"NP";"US1";"4203.27951783"
"2019-Q2";"NP";"UNP";"4730.09453783"
"2019-Q2";"S";"KD";"10701.10719753"
"2019-Q2";"S";"D0";"1794.60860703"
"2019-Q2";"S";"P";"-9736.92041312"
"2019-Q2";"S";"D2";"734.93274829"
"2019-Q2";"S";"UI";"15287.17438649"
"2019-Q2";"S";"W1";"2621.31186884"
"2019-Q3";"NA";"T0";"12664.87562185"
"2019-Q3";"NA";"T1";"-532.319296"
"2019-Q3";"NA";"B0";"14327.33831683"
"2019-Q3";"NA";"RE";"4856.53864215"
"2019-Q3";"NA";"K0";"-19716.19625498"
"2019-Q3";"NA";"T2";"2212.00241692"
"2019-Q3";"NA";"T25";"-1741.03327474"
"2019-Q3";"NA";"KFR";"-1377.02815323"
"2019-Q3";"NA";"LFR";"-364.00512151"
"2019-Q3";"NA";"T3";"3953.03569166"
"2019-Q3";"NA";"A";"3393.03569166"
"2019-Q3";"NA";"K1";"560"
"2019-Q3";"NA";"T4";"-724.70681686"
"2019-Q3";"NA";"T5";"12271.18692852"
"2019-Q3";"NA";"N0";"3027.43204271"
"2019-Q3";"NA";"T55";"4467.1825783"
"2019-Q3";"NA";"FGB";"-3760.07834985"
"2019-Q3";"NA";"OH0";"0.247"
"2019-Q3";"NA";"US0";"4776.32530751"
"2019-Q3";"NA";"T6";"-15074.25278165"
"2019-Q3";"NA";"N1";"-5.04082813"
"2019-Q3";"NA";"T65";"2785.73046309"
"2019-Q3";"NA";"FGK";"2785.73046309"
"2019-Q3";"NA";"OH1";"19.4556"
"2019-Q3";"NA";"US1";"-17874.39801661"
"2019-Q3";"NA";"UNA";"2078.35903627"
"2019-Q3";"NA";"T7";"11709.8993178"
"2019-Q3";"NA";"G";
"2019-Q3";"NA";"RIWF";"102.73518818"
"2019-Q3";"NA";"S1";"0.7037711"
"2019-Q3";"NA";"T8";"11532.18233508"
"2019-Q3";"NA";"W0";"9744.11226192"
"2019-Q3";"NA";"BE";"1788.07007316"
"2019-Q3";"NA";"U";"74.27802343"
"2019-Q3";"NP";"T0";"4592.62122429"
"2019-Q3";"NP";"T1";"-9351.37282874"
"2019-Q3";"NP";"B0";"-5442.17780028"
"2019-Q3";"NP";"RE";"3308.75547245"
"2019-Q3";"NP";"K0";"-7217.95050091"
"2019-Q3";"NP";"T2";"-4185.25586319"
"2019-Q3";"NP";"T25";"-125.37586319"
"2019-Q3";"NP";"KFR";"498.41426902"
"2019-Q3";"NP";"LFR";"-623.79013222"
"2019-Q3";"NP";"T3";"-4059.88"
"2019-Q3";"NP";"A";"-5462.88"
"2019-Q3";"NP";"K1";"1403"
"2019-Q3";"NP";"T4";"18129.24991623"
"2019-Q3";"NP";"T5";"23774.84845749"
"2019-Q3";"NP";"N0";"2511.65637559"
"2019-Q3";"NP";"T55";"20114.17426654"
"2019-Q3";"NP";"VGB";"21542.1900359"
"2019-Q3";"NP";"VGK";"-982.68693085"
"2019-Q3";"NP";"OH0";
"2019-Q3";"NP";"US0";"1149.01781536"
"2019-Q3";"NP";"T6";"-10191.57607378"
"2019-Q3";"NP";"N1";
"2019-Q3";"NP";"OH1";"8.68032827"
"2019-Q3";"NP";"US1";"-10200.25640206"
"2019-Q3";"NP";"UNP";"4545.97753252"
"2019-Q3";"S";"KD";"8605.20671814"
"2019-Q3";"S";"D0";"8819.05353274"
"2019-Q3";"S";"P";"6397.25828011"
"2019-Q3";"S";"D2";"532.95232058"
"2019-Q3";"S";"UI";"-18853.95673309"
"2019-Q3";"S";"W1";"11709.8993178"
"2019-Q4";"NA";"T0";"64596.97303433"
"2019-Q4";"NA";"T1";"80723.64601581"
"2019-Q4";"NA";"B0";"-6451.33128315"
"2019-Q4";"NA";"RE";"4856.53864215"
"2019-Q4";"NA";"K0";"82318.43865681"
"2019-Q4";"NA";"T2";"-2721.9551635"
"2019-Q4";"NA";"T25";"-3513.12672913"
"2019-Q4";"NA";"KFR";"-92.41119234"
"2019-Q4";"NA";"LFR";"-3420.7155368"
"2019-Q4";"NA";"T3";"791.17156563"
"2019-Q4";"NA";"A";"-626.82843437"
"2019-Q4";"NA";"K1";"1418"
"2019-Q4";"NA";"T4";"-12804.25445324"
"2019-Q4";"NA";"T5";"-11734.0196733"
"2019-Q4";"NA";"N0";"1739.89263285"
"2019-Q4";"NA";"T55";"-3873.88481065"
"2019-Q4";"NA";"FGB";"-22554.10331301"
"2019-Q4";"NA";"OH0";"1.569"
"2019-Q4";"NA";"US0";"-9601.5964955"
"2019-Q4";"NA";"T6";"-68.06678522"
"2019-Q4";"NA";"N1";"35.98215895"
"2019-Q4";"NA";"T65";"1821.27621357"
"2019-Q4";"NA";"FGK";"1821.27621357"
"2019-Q4";"NA";"OH1";"14.9154"
"2019-Q4";"NA";"US1";"-1940.24055774"
"2019-Q4";"NA";"UNA";"-1002.16799472"
"2019-Q4";"NA";"T7";"-600.46336473"
"2019-Q4";"NA";"G";
"2019-Q4";"NA";"RIWF";"73.81178574"
"2019-Q4";"NA";"S1";"2.50622668"
"2019-Q4";"NA";"T8";"-561.32208808"
"2019-Q4";"NA";"W0";"14201.33825991"
"2019-Q4";"NA";"BE";"-14762.66034799"
"2019-Q4";"NA";"U";"-115.45928907"
"2019-Q4";"NP";"T0";"42603.55628179"
"2019-Q4";"NP";"T1";"52309.42619585"
"2019-Q4";"NP";"B0";"3917.74516719"
"2019-Q4";"NP";"RE";"811.29460229"
"2019-Q4";"NP";"K0";"47580.38642637"
"2019-Q4";"NP";"T2";"-4027.25227403"
"2019-Q4";"NP";"T25";"-2525.25227403"
"2019-Q4";"NP";"KFR";"354.06737422"
"2019-Q4";"NP";"LFR";"-2879.31964825"
"2019-Q4";"NP";"T3";"-1502"
"2019-Q4";"NP";"A";"-3747"
"2019-Q4";"NP";"K1";"2245"
"2019-Q4";"NP";"T4";"-5678.61764002"
"2019-Q4";"NP";"T5";"-7357.03256028"
"2019-Q4";"NP";"N0";"-18162.23698523"
"2019-Q4";"NP";"T55";"12385.49495886"
"2019-Q4";"NP";"VGB";"13691.88834553"
"2019-Q4";"NP";"VGK";"-2094.27119725"
"2019-Q4";"NP";"OH0";
"2019-Q4";"NP";"US0";"-1580.29053392"
"2019-Q4";"NP";"T6";"-6121.20388314"
"2019-Q4";"NP";"N1";
"2019-Q4";"NP";"OH1";"-22.64555582"
"2019-Q4";"NP";"US1";"-6098.55832732"
"2019-Q4";"NP";"UNP";"7799.6188034"
"2019-Q4";"S";"KD";"21910.39854313"
"2019-Q4";"S";"D0";"28414.21981996"
"2019-Q4";"S";"P";"1305.29711053"
"2019-Q4";"S";"D2";"-83.01820941"
"2019-Q4";"S";"UI";"-7125.63681322"
"2019-Q4";"S";"W1";"-600.46336473"
"2020-Q1";"NA";"T0";"35371.8877036"
"2020-Q1";"NA";"T1";"-7322.36188182"
"2020-Q1";"NA";"B0";"6563.36080524"
"2020-Q1";"NA";"RE";"4241.75413754"
"2020-Q1";"NA";"K0";"-18127.47682461"
"2020-Q1";"NA";"T2";"4469.1111459"
"2020-Q1";"NA";"T25";"-7838.71221671"
"2020-Q1";"NA";"KFR";"-1319.52679527"
"2020-Q1";"NA";"LFR";"-6519.18542144"
"2020-Q1";"NA";"T3";"12307.82336261"
"2020-Q1";"NA";"A";"13842.82336261"
"2020-Q1";"NA";"K1";"-1535"
"2020-Q1";"NA";"T4";"3700.70010734"
"2020-Q1";"NA";"T5";"12217.13373653"
"2020-Q1";"NA";"N0";"-3939.06077799"
"2020-Q1";"NA";"T55";"15441.60952917"
"2020-Q1";"NA";"FGB";"27650.52036537"
"2020-Q1";"NA";"OH0";"-0.096"
"2020-Q1";"NA";"US0";"714.68098535"
"2020-Q1";"NA";"T6";"-2587.83462383"
"2020-Q1";"NA";"N1";"205.42222057"
"2020-Q1";"NA";"T65";"5654.49356092"
"2020-Q1";"NA";"FGK";"5654.49356092"
"2020-Q1";"NA";"OH1";"14.859"
"2020-Q1";"NA";"US1";"-8462.60940532"
"2020-Q1";"NA";"UNA";"-5928.59900537"
"2020-Q1";"NA";"T7";"34524.43833218"
"2020-Q1";"NA";"G";
"2020-Q1";"NA";"RIWF";"-50.748654"
"2020-Q1";"NA";"S1";"-131.04950845"
"2020-Q1";"NA";"T8";"34340.9667646"
"2020-Q1";"NA";"W0";"31027.00509131"
"2020-Q1";"NA";"BE";"3313.96167329"
"2020-Q1";"NA";"U";"365.26973003"
"2020-Q1";"NP";"T0";"38029.80968781"
"2020-Q1";"NP";"T1";"-19472.7402153"
"2020-Q1";"NP";"B0";"-3820.46713894"
